Date,returns,Volume,Volume_lag_1,volatility_lag_10,SMA_10,SMA_20,RSI_14,Lag_1,Lag_2,Lag_3,UNRATE,CPI
2014-04-23,-0.002213313863220212,3085720000.0,3215440000.0,0.00988506704765444,0.0018991397323087744,0.000626904115937199,48.78195668598925,0.004092139025126507,0.003775123551313042,0.001363852909705754,6.2,2.025724
2014-04-24,0.0017169605671216726,3191830000.0,3085720000.0,0.009940706009744513,0.0013027529689491834,0.0002960414320529126,47.94207550519492,-0.002213313863220212,0.004092139025126507,0.003775123551313042,6.2,2.025724
2014-04-25,-0.008096390978489132,3213020000.0,3191830000.0,0.009360715319720938,0.0003826277552273161,0.0007319054485957321,51.15537675241975,0.0017169605671216726,-0.002213313863220212,0.004092139025126507,6.2,2.025724
2014-04-28,0.0032360358580392212,4034680000.0,3213020000.0,0.006598342023443691,0.0016614682124696857,0.0004220900944049699,51.828225501401796,-0.008096390978489132,0.0017169605671216726,-0.002213313863220212,6.2,2.025724
2014-04-29,0.004760757069291355,3647820000.0,4034680000.0,0.005310911569401655,0.0029337491645280434,0.0003518807930788737,55.33826503764584,0.0032360358580392212,-0.008096390978489132,0.0017169605671216726,6.2,2.025724
2014-04-30,0.002992016977140688,3779230000.0,3647820000.0,0.005034100050991923,0.002588096248906302,0.0001937135361921083,50.42796860702354,0.004760757069291355,0.0032360358580392212,-0.008096390978489132,6.2,2.025724
2014-05-01,-0.0001432614814260713,3416740000.0,3779230000.0,0.004824043434100975,0.0022115671674718175,-8.653044785722485e-06,46.48112936252535,0.002992016977140688,0.004760757069291355,0.0032360358580392212,6.3,2.127518
2014-05-02,-0.0013484450597095465,3159560000.0,3416740000.0,0.003875520000724957,0.0011483919634602824,-0.0001584824609558444,62.352561004440176,-0.0001432614814260713,0.002992016977140688,0.004760757069291355,6.3,2.127518
2014-05-05,0.001871216126306141,2733730000.0,3159560000.0,0.003952903478001929,0.0008771621665187524,-0.0001695821993897506,55.516495590659254,-0.0013484450597095465,-0.0001432614814260713,0.002992016977140688,6.3,2.127518
2014-05-06,-0.008988392160571124,3327260000.0,2733730000.0,0.0038421129877611792,0.0006867714240180623,0.0005508430071984483,44.64730229581437,0.001871216126306141,-0.0013484450597095465,-0.0001432614814260713,6.3,2.127518
2014-05-07,0.005616468420812426,3632950000.0,3327260000.0,0.004687557077298594,-0.0006212816945517008,0.0006389290188785369,38.536710895300004,-0.008988392160571124,0.001871216126306141,-0.0013484450597095465,6.3,2.127518
2014-05-08,-0.0013736249452109828,3393420000.0,3632950000.0,0.005033257540163381,0.00016169653385156302,0.0007322247514003732,46.93785664335238,0.005616468420812426,-0.008988392160571124,0.001871216126306141,6.3,2.127518
2014-05-09,0.001519476431128819,3025020000.0,3393420000.0,0.005022021805568915,-0.00014736201738170253,0.00011763286892280678,48.23201320957348,-0.0013736249452109828,0.005616468420812426,-0.008988392160571124,6.3,2.127518
2014-05-12,0.009672737603931392,3005740000.0,3025020000.0,0.004181056824475785,0.0008142247235800925,0.0012378464680248892,48.55221193841825,0.001519476431128819,-0.0013736249452109828,0.005616468420812426,6.3,2.127518
2014-05-13,0.0004217577030636299,2915680000.0,3005740000.0,0.005008837676982803,0.0014578948981693097,0.0021958220313486763,53.25452412158411,0.009672737603931392,0.001519476431128819,-0.0013736249452109828,6.3,2.127518
2014-05-14,-0.004701005088166399,2822060000.0,2915680000.0,0.004877135817999266,0.0010239949615465371,0.0018060456052264196,51.48569336198457,0.0004217577030636299,0.009672737603931392,0.001519476431128819,6.3,2.127518
2014-05-15,-0.00936180703333589,3552640000.0,2822060000.0,0.00513227629972556,0.00025469275501582844,0.001233129961243823,46.42946598262524,-0.004701005088166399,0.0004217577030636299,0.009672737603931392,6.3,2.127518
2014-05-16,0.00374696520677964,3173650000.0,3552640000.0,0.005971068046527218,-0.0006671618001751533,0.00024061508164256452,49.25319054675131,-0.00936180703333589,-0.004701005088166399,0.0004217577030636299,6.3,2.127518
2014-05-19,0.0038447864907102947,2664250000.0,3173650000.0,0.006121972560845862,-0.0001576207735262347,0.0003597706964962588,50.29534230584904,0.00374696520677964,-0.00936180703333589,-0.004701005088166399,6.3,2.127518
2014-05-20,-0.00649839809746755,3007700000.0,2664250000.0,0.0062255791258155535,3.973626291418064e-05,0.00036325384346612145,49.46164299670123,0.0038447864907102947,0.00374696520677964,-0.00936180703333589,6.3,2.127518
2014-05-21,0.008116098951240547,2777140000.0,3007700000.0,0.005863641361116306,0.00028873566922453796,-0.0001662730126635814,44.932790057845935,-0.00649839809746755,0.0038447864907102947,0.00374696520677964,6.3,2.127518
2014-05-22,0.0023622298736216685,2759800000.0,2777140000.0,0.006161697768414791,0.0005386987222673501,0.00035019762805945656,53.92836751327902,0.008116098951240547,-0.00649839809746755,0.0038447864907102947,6.3,2.127518
2014-05-23,0.004248391856225497,2396280000.0,2759800000.0,0.006146103530165475,0.0009122842041506152,0.0003824610933844563,51.69169514568004,0.0023622298736216685,0.008116098951240547,-0.00649839809746755,6.3,2.127518
2014-05-27,0.005987805879090757,2911020000.0,2396280000.0,0.006235984564138915,0.001185175746660283,0.0009997002351201877,51.09709278786853,0.004248391856225497,0.0023622298736216685,0.008116098951240547,6.3,2.127518
2014-05-28,-0.0011140717108722997,2976450000.0,2911020000.0,0.0057701936139657635,0.0008166825741762196,0.0011372887361727646,57.54699719132619,0.005987805879090757,0.004248391856225497,0.0023622298736216685,6.3,2.127518
